cmd,returncode,wall_time_sec,cpu_time_sec,peak_memory_bytes,timestamp
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10802149772644043,0.015625,4907008,2025-11-13T08:59:52.865190
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1082766056060791,0.015625,4907008,2025-11-13T08:59:53.423086
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10763025283813477,0.0,4907008,2025-11-13T08:59:53.961828
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10802650451660156,0.0,4911104,2025-11-13T08:59:54.513429
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10801434516906738,0.015625,4911104,2025-11-13T08:59:55.063765
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10821127891540527,0.0,4911104,2025-11-13T08:59:55.613749
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10922956466674805,0.015625,4907008,2025-11-13T08:59:56.171112
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10790538787841797,0.0,4907008,2025-11-13T08:59:56.738358
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10867905616760254,0.015625,4911104,2025-11-13T08:59:57.282632
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10811281204223633,0.015625,4915200,2025-11-13T08:59:57.937935
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1079552173614502,0.0,4911104,2025-11-13T08:59:58.479526
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10703778266906738,0.0,4907008,2025-11-13T08:59:59.035465
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10801100730895996,0.0,4911104,2025-11-13T08:59:59.577473
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10923385620117188,0.0,4911104,2025-11-13T09:00:00.167170
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1085662841796875,0.015625,4911104,2025-11-13T09:00:00.719369
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10808587074279785,0.0,4911104,2025-11-13T09:00:01.268993
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1086571216583252,0.0,4911104,2025-11-13T09:00:01.932099
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10792088508605957,0.015625,4907008,2025-11-13T09:00:02.600089
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10823822021484375,0.0,4911104,2025-11-13T09:00:03.139011
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10929727554321289,0.0,4915200,2025-11-13T09:00:03.688838
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10761666297912598,0.0,4907008,2025-11-13T09:00:04.234579
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10807561874389648,0.015625,4911104,2025-11-13T09:00:04.781831
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10780978202819824,0.0,4907008,2025-11-13T09:00:05.319428
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10819745063781738,0.0,4907008,2025-11-13T09:00:05.868075
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10783696174621582,0.0,4911104,2025-11-13T09:00:06.418392
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10764336585998535,0.0,4911104,2025-11-13T09:00:06.966242
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1080772876739502,0.015625,4911104,2025-11-13T09:00:07.521993
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10763120651245117,0.0,4915200,2025-11-13T09:00:08.086195
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1090087890625,0.015625,4907008,2025-11-13T09:00:08.655901
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10835671424865723,0.0,4911104,2025-11-13T09:00:09.247980
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10806393623352051,0.0,4907008,2025-11-13T09:00:09.855511
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10811471939086914,0.0,4915200,2025-11-13T09:00:10.465980
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10864782333374023,0.0,4915200,2025-11-13T09:00:11.048112
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10811805725097656,0.0,4907008,2025-11-13T09:00:11.645339
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10817599296569824,0.0,4915200,2025-11-13T09:00:12.217906
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10809803009033203,0.0,4911104,2025-11-13T09:00:12.824663
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1090238094329834,0.0,4907008,2025-11-13T09:00:13.414504
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1085054874420166,0.0,4907008,2025-11-13T09:00:14.020765
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10882973670959473,0.0,4907008,2025-11-13T09:00:14.602831
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10858416557312012,0.0,4907008,2025-11-13T09:00:15.545762
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10779714584350586,0.0,4911104,2025-11-13T09:00:16.272482
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10875487327575684,0.0,4907008,2025-11-13T09:00:16.949631
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10836982727050781,0.015625,4907008,2025-11-13T09:00:17.530647
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.11077475547790527,0.015625,4911104,2025-11-13T09:00:18.453121
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10866951942443848,0.0,4915200,2025-11-13T09:00:19.059662
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10912537574768066,0.0,4911104,2025-11-13T09:00:19.647186
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10936975479125977,0.0,4915200,2025-11-13T09:00:20.242138
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10780572891235352,0.015625,4907008,2025-11-13T09:00:20.834337
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10870766639709473,0.0,4911104,2025-11-13T09:00:21.427046
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10854053497314453,0.0,4911104,2025-11-13T09:00:22.018919
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10815787315368652,0.0,4911104,2025-11-13T09:00:22.593568
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10894346237182617,0.015625,4911104,2025-11-13T09:00:23.170998
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10771846771240234,0.0,4915200,2025-11-13T09:00:23.728351
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1085350513458252,0.015625,4915200,2025-11-13T09:00:24.282279
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10747742652893066,0.0,4911104,2025-11-13T09:00:24.843365
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10843491554260254,0.0,4911104,2025-11-13T09:00:25.407691
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1075906753540039,0.0,4911104,2025-11-13T09:00:25.950890
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10748171806335449,0.0,4915200,2025-11-13T09:00:26.506682
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1083366870880127,0.0,4919296,2025-11-13T09:00:27.055417
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10796713829040527,0.0,4907008,2025-11-13T09:00:27.613768
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1093907356262207,0.015625,4911104,2025-11-13T09:00:28.156606
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10802745819091797,0.0,4911104,2025-11-13T09:00:28.816425
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10856246948242188,0.0,4907008,2025-11-13T09:00:29.368816
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10901427268981934,0.015625,4911104,2025-11-13T09:00:29.922070
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10824871063232422,0.0,4915200,2025-11-13T09:00:30.495561
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10918235778808594,0.0,4907008,2025-11-13T09:00:31.056128
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10785818099975586,0.0,4907008,2025-11-13T09:00:31.616637
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10825133323669434,0.0,4911104,2025-11-13T09:00:32.163761
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10890054702758789,0.0,4911104,2025-11-13T09:00:32.737265
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10853695869445801,0.0,4911104,2025-11-13T09:00:33.296934
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10719823837280273,0.0,4911104,2025-11-13T09:00:33.842342
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10768818855285645,0.0,4911104,2025-11-13T09:00:34.395227
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10821056365966797,0.015625,4911104,2025-11-13T09:00:35.037421
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10831260681152344,0.0,4915200,2025-11-13T09:00:35.598515
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10785627365112305,0.015625,4911104,2025-11-13T09:00:36.152917
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10807919502258301,0.0,4907008,2025-11-13T09:00:36.716034
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10851144790649414,0.015625,4907008,2025-11-13T09:00:37.281868
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10777711868286133,0.0,4911104,2025-11-13T09:00:37.833886
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10756373405456543,0.015625,4915200,2025-11-13T09:00:38.381160
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10899829864501953,0.0,4911104,2025-11-13T09:00:38.942736
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10820221900939941,0.0,4911104,2025-11-13T09:00:39.538252
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10774111747741699,0.0,4915200,2025-11-13T09:00:40.104089
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10864067077636719,0.0,4915200,2025-11-13T09:00:40.689991
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10853195190429688,0.0,4911104,2025-11-13T09:00:41.278354
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10829615592956543,0.015625,4911104,2025-11-13T09:00:41.818508
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10773921012878418,0.0,4915200,2025-11-13T09:00:42.377092
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10812902450561523,0.0,4911104,2025-11-13T09:00:42.923883
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10792207717895508,0.0,4911104,2025-11-13T09:00:43.482883
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10805392265319824,0.015625,4911104,2025-11-13T09:00:44.047034
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1080474853515625,0.0,4911104,2025-11-13T09:00:44.622171
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10776638984680176,0.0,4911104,2025-11-13T09:00:45.179226
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10812020301818848,0.015625,4907008,2025-11-13T09:00:45.724632
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1081840991973877,0.0,4911104,2025-11-13T09:00:46.373858
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1083829402923584,0.0,4911104,2025-11-13T09:00:46.921530
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10776352882385254,0.0,4911104,2025-11-13T09:00:47.464974
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10796022415161133,0.0,4911104,2025-11-13T09:00:48.130221
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1075124740600586,0.0,4907008,2025-11-13T09:00:48.675798
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10828614234924316,0.0,4911104,2025-11-13T09:00:49.230805
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10825133323669434,0.0,4915200,2025-11-13T09:00:49.791032
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1083381175994873,0.0,4911104,2025-11-13T09:00:50.342640
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10829854011535645,0.0,5025792,2025-11-13T09:00:50.882806
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10774087905883789,0.0,4911104,2025-11-13T09:00:51.430133
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10817956924438477,0.0,4911104,2025-11-13T09:00:51.962373
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10815882682800293,0.0,4911104,2025-11-13T09:00:52.514485
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10852909088134766,0.0,4907008,2025-11-13T09:00:53.072925
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10759329795837402,0.015625,4907008,2025-11-13T09:00:53.740394
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10912394523620605,0.0,4911104,2025-11-13T09:00:57.367916
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10809111595153809,0.015625,4915200,2025-11-13T09:00:57.975110
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10842394828796387,0.0,4911104,2025-11-13T09:00:58.541896
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10808801651000977,0.0,4911104,2025-11-13T09:00:59.103347
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10922598838806152,0.0,4907008,2025-11-13T09:00:59.644092
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10836291313171387,0.0,4907008,2025-11-13T09:01:00.242147
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10807037353515625,0.0,4911104,2025-11-13T09:01:00.790508
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10821819305419922,0.0,4911104,2025-11-13T09:01:01.345460
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10882711410522461,0.0,4907008,2025-11-13T09:01:01.893776
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10864090919494629,0.0,4907008,2025-11-13T09:01:02.451384
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10866856575012207,0.0,4907008,2025-11-13T09:01:03.012952
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10976171493530273,0.0,4911104,2025-11-13T09:01:03.566978
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10799431800842285,0.0,4907008,2025-11-13T09:01:04.131772
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10912656784057617,0.0,4915200,2025-11-13T09:01:04.692585
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1087331771850586,0.0,4911104,2025-11-13T09:01:05.255783
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1085808277130127,0.015625,4911104,2025-11-13T09:01:05.828258
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10801172256469727,0.015625,4911104,2025-11-13T09:01:06.370974
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1079857349395752,0.0,4911104,2025-11-13T09:01:06.919195
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10861468315124512,0.0,4915200,2025-11-13T09:01:07.456938
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10864472389221191,0.015625,4911104,2025-11-13T09:01:08.022014
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10808515548706055,0.0,4911104,2025-11-13T09:01:08.573756
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10926675796508789,0.0,4907008,2025-11-13T09:01:09.129578
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10857701301574707,0.0,4911104,2025-11-13T09:01:09.686453
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10823798179626465,0.0,4911104,2025-11-13T09:01:10.242071
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10846686363220215,0.0,4915200,2025-11-13T09:01:10.796716
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10747981071472168,0.0,4907008,2025-11-13T09:01:11.361559
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1079857349395752,0.0,4911104,2025-11-13T09:01:11.917345
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10874700546264648,0.0,4911104,2025-11-13T09:01:12.471408
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10731124877929688,0.015625,4911104,2025-11-13T09:01:13.021876
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10948848724365234,0.015625,4911104,2025-11-13T09:01:13.599192
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10895586013793945,0.0,4911104,2025-11-13T09:01:14.168733
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10870790481567383,0.015625,4907008,2025-11-13T09:01:14.729884
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10829782485961914,0.015625,4911104,2025-11-13T09:01:15.282791
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10802268981933594,0.0,4911104,2025-11-13T09:01:15.843338
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1093604564666748,0.0,4911104,2025-11-13T09:01:16.424862
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10755658149719238,0.015625,4911104,2025-11-13T09:01:17.068807
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1086416244506836,0.0,4907008,2025-11-13T09:01:17.612563
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10849285125732422,0.015625,4907008,2025-11-13T09:01:18.172545
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1085505485534668,0.0,4915200,2025-11-13T09:01:18.726198
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10944557189941406,0.0,4911104,2025-11-13T09:01:19.284317
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10849642753601074,0.0,4911104,2025-11-13T09:01:19.841016
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1090095043182373,0.0,4907008,2025-11-13T09:01:20.402792
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1083841323852539,0.0,4911104,2025-11-13T09:01:20.950584
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10808849334716797,0.0,4911104,2025-11-13T09:01:21.510234
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10767555236816406,0.015625,4911104,2025-11-13T09:01:22.178219
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1086273193359375,0.0,4915200,2025-11-13T09:01:22.766631
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10867643356323242,0.0,4907008,2025-11-13T09:01:23.355793
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10936284065246582,0.0,4911104,2025-11-13T09:01:24.017981
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10714960098266602,0.0,4907008,2025-11-13T09:01:24.592496
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10810279846191406,0.0,4911104,2025-11-13T09:01:25.169727
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10899233818054199,0.015625,4911104,2025-11-13T09:01:25.849436
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1083986759185791,0.0,4907008,2025-11-13T09:01:26.426138
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10904669761657715,0.015625,4915200,2025-11-13T09:01:27.000688
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.10980677604675293,0.015625,4911104,2025-11-13T09:01:27.568354
C:\Users\biges\AppData\Local\Programs\Python\Python314\python.exe run_energylang.py demo_arithmetic.energylang,0,0.1079561710357666,0.015625,4911104,2025-11-13T09:01:28.130989
